Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-01-29T00:00:00.000000000,94.051270000000002,587.0,52.711006000000005,742.95001200000002,73.107033000000001,38.828693000000001,80.365936000000005,41.815296000000004,157.60183700000002,57.218063000000001,100.243538,99.603393999999994,63.806831000000003,186.981628,13.105306000000001,56.040351999999999,87.440002000000007,9.6500000000000004
2016-02-01T00:00:00.000000000,93.172027999999997,574.80999800000006,52.347411999999998,752.0,71.642066999999997,37.994304999999997,79.269233999999997,41.717086999999999,155.73864699999999,56.602607999999996,101.749557,99.536629000000005,63.991440000000004,186.914063,13.051003,56.089969999999994,87.319999999999993,9.0199999999999996
2016-02-02T00:00:00.000000000,91.287909999999997,552.09997599999997,50.711258000000001,764.65002400000003,70.045631,38.997559000000003,75.505134999999996,39.69408,147.98341399999998,54.842789000000003,100.282921,98.621093999999999,62.155059999999999,183.54547099999999,12.688976,53.986098999999996,90.360000999999997,8.5700000000000003
2016-02-03T00:00:00.000000000,93.094734000000003,531.07000700000003,49.907536,726.95001200000002,73.698646999999994,42.205962999999997,78.646538000000007,39.635162000000001,148.939392,55.208213999999998,99.603736999999995,99.317267999999999,62.20364,184.64579799999998,12.701045000000001,54.660931000000005,89.480002999999996,9.3399999999999999
2016-02-04T00:00:00.000000000,93.842742999999999,536.26000999999997,49.754447999999996,708.01000999999997,74.966393000000011,41.083523,78.804535000000001,40.057442000000002,152.65606699999998,56.160255000000006,100.50930799999999,99.088393999999994,62.057898999999999,184.93537900000001,12.809652,54.819714000000005,89.120002999999997,9.1199999999999992
2016-02-05T00:00:00.000000000,91.336387999999999,502.13000499999998,47.993904000000001,683.57000700000003,75.201172,40.497467,77.02936600000001,39.144141999999995,152.636551,55.535179000000007,97.664626999999996,95.883994999999999,60.289531999999994,181.41233799999998,12.640706,52.785305000000008,92.599997999999999,8.9100000000000001
2016-02-08T00:00:00.000000000,92.29813399999999,488.10000599999995,47.276286999999996,682.73999000000003,76.215362999999996,39.78228,79.919822999999994,37.130959000000004,145.593445,54.371586000000001,92.831589000000008,97.276381999999998,58.822371999999994,178.970337,12.320919999999999,51.316559000000005,95.040001000000004,8.6400000000000006
2016-02-09T00:00:00.000000000,92.278693999999987,482.07000700000003,47.151901000000002,678.10998499999994,75.883713,36.991065999999996,77.066528000000005,36.836342000000002,144.61795000000001,54.044623999999999,95.676284999999993,97.247771999999998,58.832092000000003,178.979996,12.302817999999998,51.266948999999997,95.0,8.1799999999999997
2016-02-10T00:00:00.000000000,91.579254000000006,490.48001100000005,47.563332000000003,684.11999500000002,75.191963000000001,37.140056999999999,77.178069999999991,36.738140000000001,143.62294,53.390701,98.176459999999992,97.018897999999993,60.35754,178.82556200000002,12.236446000000001,51.207401000000004,95.199996999999996,7.96
2016-02-11T00:00:00.000000000,91.025528000000008,503.82000700000003,47.544201000000001,683.10998499999994,75.428871000000001,35.441485999999998,77.131591999999998,34.351779999999998,137.24316399999998,51.034659999999995,96.286568000000003,96.990273000000002,59.560814000000001,176.499405,11.862353000000001,49.956992999999997,97.639999000000003,7.9900000000000002
